TransactionID,AccountNo,CustomerID,TransactionDate,TransactionType,Channel,Amount,BalanceAfter,Description,Status
TRX0004928,ACC000246,C0246,2024-06-06,Withdrawal,Mobile Banking,46128,3557922,Cash Withdrawal,Successful
TRX0000091,ACC000006,C0006,2024-06-06,Withdrawal,Mobile Banking,11114,419294,Cash Withdrawal,Successful
TRX0007389,ACC000368,C0368,2024-06-06,Deposit,POS,45359,258784,Cheque Deposit,Successful
TRX0000897,ACC000044,C0044,2024-06-06,Withdrawal,Mobile Banking,30175,227886,Cash Withdrawal,Successful
TRX0009516,ACC000474,C0474,2024-06-06,Deposit,Internet Banking,67252,409111,CDM Deposit,Successful
TRX0009749,ACC000485,C0485,2024-06-07,Transfer,Mobile Banking,145310,1881383,Bank Transfer,Successful
TRX0001739,ACC000087,C0087,2024-06-08,Transfer,CDM,4165,973735,Bank Transfer,Successful
TRX0002616,ACC000130,C0130,2024-06-08,Withdrawal,ATM,47724,356073,ATM Withdrawal,Successful
TRX0006640,ACC000331,C0331,2024-06-09,Deposit,Mobile Banking,58732,367233,CDM Deposit,Successful
TRX0002788,ACC000138,C0138,2024-06-09,Withdrawal,Branch,5283,123748,ATM Withdrawal,Successful
TRX0002560,ACC000127,C0127,2024-06-09,Withdrawal,Mobile Banking,11913,436583,Branch Withdrawal,Successful
TRX0003137,ACC000156,C0156,2024-06-09,Deposit,Internet Banking,61629,579691,Cheque Deposit,Successful
TRX0006912,ACC000344,C0344,2024-06-09,Deposit,ATM,55711,801196,CDM Deposit,Successful
TRX0002332,ACC000116,C0116,2024-06-09,Deposit,Internet Banking,85372,406902,Cheque Deposit,Successful
TRX0003577,ACC000179,C0179,2024-06-10,Online Purchase,CDM,1599,918268,Daraz Purchase,Successful
TRX0006244,ACC000311,C0311,2024-06-10,Deposit,ATM,29225,331464,Cheque Deposit,Pending
TRX0003739,ACC000187,C0187,2024-06-11,Withdrawal,Internet Banking,29710,1604846,ATM Withdrawal,Successful
TRX0007707,ACC000384,C0384,2024-06-11,Withdrawal,ATM,20757,4109564,Branch Withdrawal,Successful
TRX0001524,ACC000077,C0077,2024-06-11,Online Purchase,POS,23846,406224,Uber Payment,Successful
TRX0007367,ACC000366,C0366,2024-06-12,Transfer,Branch,134933,25325,Bank Transfer,Successful
TRX0009593,ACC000477,C0477,2024-06-12,Salary Credit,Branch,180943,180943,Monthly Salary,Successful
TRX0006795,ACC000339,C0339,2024-06-12,Transfer,Mobile Banking,97267,125611,Fund Transfer,Successful
TRX0008410,ACC000419,C0419,2024-06-12,Bill Payment,ATM,45335,280092,Water Bill,Successful
TRX0009563,ACC000476,C0476,2024-06-13,Transfer,Mobile Banking,99028,1288398,Online Transfer,Successful
TRX0005643,ACC000282,C0282,2024-06-13,Transfer,ATM,157049,797760,Fund Transfer,Successful
TRX0000584,ACC000029,C0029,2024-06-13,Transfer,Mobile Banking,53907,590931,Fund Transfer,Successful
TRX0003078,ACC000153,C0153,2024-06-14,Transfer,Mobile Banking,72637,1757187,Online Transfer,Successful
TRX0007262,ACC000361,C0361,2024-06-14,Deposit,Mobile Banking,51625,328184,CDM Deposit,Successful
TRX0000752,ACC000038,C0038,2024-06-14,Online Purchase,Mobile Banking,30248,191248,Uber Payment,Successful
TRX0004222,ACC000210,C0210,2024-06-14,Transfer,Mobile Banking,192728,888375,Online Transfer,Successful
TRX0007823,ACC000389,C0389,2024-06-15,Deposit,Mobile Banking,16744,428454,Cheque Deposit,Successful
TRX0008857,ACC000441,C0441,2024-06-15,Interest Credit,Branch,12601,411314,Interest Credit,Successful
TRX0004979,ACC000248,C0248,2024-06-16,Deposit,Mobile Banking,39059,39059,Cash Deposit,Successful
TRX0004962,ACC000248,C0248,2024-06-16,Transfer,Internet Banking,144212,0,Online Transfer,Successful
TRX0005124,ACC000256,C0256,2024-06-16,Withdrawal,CDM,24483,28567,ATM Withdrawal,Successful
TRX0001616,ACC000081,C0081,2024-06-17,Deposit,ATM,72153,473563,CDM Deposit,Successful
TRX0000326,ACC000017,C0017,2024-06-17,Transfer,POS,150074,127849,Fund Transfer,Successful
TRX0005980,ACC000298,C0298,2024-06-17,Interest Credit,ATM,1054,1054,Interest Credit,Successful
TRX0003998,ACC000199,C0199,2024-06-18,Withdrawal,ATM,44611,494699,ATM Withdrawal,Successful
TRX0006814,ACC000339,C0339,2024-06-18,Withdrawal,Mobile Banking,1518,442788,ATM Withdrawal,Successful
TRX0005420,ACC000271,C0271,2024-06-18,Deposit,ATM,46227,4279516,Cheque Deposit,Successful
TRX0005009,ACC000250,C0250,2024-06-19,Bill Payment,Mobile Banking,17237,385408,CEB Bill,Successful
TRX0006024,ACC000300,C0300,2024-06-19,Withdrawal,POS,26538,3715372,Cash Withdrawal,Successful
TRX0001019,ACC000051,C0051,2024-06-19,Deposit,CDM,76679,372819,Cheque Deposit,Successful
TRX0002153,ACC000107,C0107,2024-06-19,Transfer,POS,129620,345137,Online Transfer,Successful
TRX0006751,ACC000336,C0336,2024-06-20,Withdrawal,ATM,25462,520469,Branch Withdrawal,Successful
TRX0001755,ACC000087,C0087,2024-06-20,Deposit,ATM,62561,1510439,Cheque Deposit,Successful
TRX0005994,ACC000299,C0299,2024-06-21,Bill Payment,ATM,13625,646730,Dialog Bill,Successful
TRX0003688,ACC000185,C0185,2024-06-21,Deposit,Internet Banking,47276,1690973,Cash Deposit,Successful
TRX0009029,ACC000450,C0450,2024-06-21,Bill Payment,Branch,10963,55729,Dialog Bill,Successful
TRX0005968,ACC000298,C0298,2024-06-21,Withdrawal,Mobile Banking,6574,149479,ATM Withdrawal,Pending
TRX0007180,ACC000357,C0357,2024-06-21,Bill Payment,Mobile Banking,27593,1606787,CEB Bill,Successful
TRX0002769,ACC000137,C0137,2024-06-22,Deposit,Mobile Banking,9914,5353537,Cheque Deposit,Successful
TRX0008834,ACC000440,C0440,2024-06-22,Deposit,Internet Banking,95148,1152944,CDM Deposit,Successful
TRX0006591,ACC000328,C0328,2024-06-22,Withdrawal,Mobile Banking,9600,2770215,Branch Withdrawal,Successful
TRX0006490,ACC000323,C0323,2024-06-22,Transfer,Branch,175706,15246,Online Transfer,Successful
TRX0001124,ACC000056,C0056,2024-06-23,Deposit,Mobile Banking,93127,93127,Cheque Deposit,Successful
TRX0003669,ACC000184,C0184,2024-06-23,Withdrawal,Branch,10988,148111,Cash Withdrawal,Successful
TRX0003867,ACC000193,C0193,2024-06-23,Deposit,Branch,15340,464471,Cash Deposit,Failed
TRX0000244,ACC000013,C0013,2024-06-23,Withdrawal,Mobile Banking,2094,341266,ATM Withdrawal,Successful
TRX0002266,ACC000113,C0113,2024-06-23,Transfer,Mobile Banking,171513,129692,Bank Transfer,Successful
TRX0007145,ACC000355,C0355,2024-06-24,Withdrawal,ATM,24071,124301,Cash Withdrawal,Successful
TRX0000069,ACC000004,C0004,2024-06-24,Withdrawal,Branch,8311,849550,Branch Withdrawal,Successful
TRX0002740,ACC000136,C0136,2024-06-24,Withdrawal,Mobile Banking,24625,0,ATM Withdrawal,Successful
TRX0003640,ACC000182,C0182,2024-06-25,Deposit,Mobile Banking,56117,335084,Cheque Deposit,Successful
TRX0008825,ACC000439,C0439,2024-06-25,Transfer,Mobile Banking,88122,0,Online Transfer,Successful
TRX0004553,ACC000227,C0227,2024-06-26,Withdrawal,Internet Banking,39062,224610,Cash Withdrawal,Successful
TRX0004441,ACC000221,C0221,2024-06-26,Transfer,Internet Banking,34855,0,Online Transfer,Successful
TRX0002546,ACC000127,C0127,2024-06-26,Deposit,Mobile Banking,69081,578723,Cheque Deposit,Successful
TRX0005062,ACC000253,C0253,2024-06-27,Withdrawal,ATM,11394,402970,Branch Withdrawal,Successful
TRX0001673,ACC000084,C0084,2024-06-27,Deposit,Mobile Banking,96278,624709,CDM Deposit,Successful
TRX0002800,ACC000139,C0139,2024-06-27,Withdrawal,CDM,684,232410,ATM Withdrawal,Successful
TRX0003709,ACC000186,C0186,2024-06-27,Deposit,Mobile Banking,81221,454778,Cheque Deposit,Successful
TRX0009733,ACC000484,C0484,2024-06-28,Transfer,Branch,26753,77461,Fund Transfer,Successful
TRX0009031,ACC000450,C0450,2024-06-28,Bill Payment,ATM,16713,85477,Dialog Bill,Successful
TRX0008383,ACC000417,C0417,2024-06-28,Deposit,Internet Banking,90765,127819,Cheque Deposit,Successful
TRX0001904,ACC000095,C0095,2024-06-29,Withdrawal,CDM,5511,1638325,Branch Withdrawal,Successful
TRX0005559,ACC000277,C0277,2024-06-29,Withdrawal,Branch,47391,3337432,ATM Withdrawal,Successful
TRX0004177,ACC000208,C0208,2024-06-29,Withdrawal,Internet Banking,2508,330377,ATM Withdrawal,Successful
TRX0008900,ACC000443,C0443,2024-06-29,Deposit,Mobile Banking,28303,492034,Cash Deposit,Successful
TRX0000064,ACC000004,C0004,2024-06-29,Salary Credit,Mobile Banking,346850,744684,Monthly Salary,Successful
TRX0008122,ACC000404,C0404,2024-06-29,Transfer,Internet Banking,124731,0,Bank Transfer,Successful
TRX0002782,ACC000138,C0138,2024-06-29,Withdrawal,Mobile Banking,15102,112961,Cash Withdrawal,Successful
TRX0006798,ACC000339,C0339,2024-06-30,Bill Payment,ATM,46334,91982,Water Bill,Successful
TRX0000129,ACC000007,C0007,2024-07-01,Bill Payment,Mobile Banking,6449,0,Water Bill,Successful
TRX0007409,ACC000368,C0368,2024-07-02,Withdrawal,ATM,31571,431183,ATM Withdrawal,Successful
TRX0006042,ACC000301,C0301,2024-07-02,Transfer,Mobile Banking,145420,131988,Fund Transfer,Successful
TRX0000347,ACC000018,C0018,2024-07-02,Salary Credit,Mobile Banking,224597,328242,Monthly Salary,Successful
TRX0003772,ACC000189,C0189,2024-07-03,Transfer,CDM,147725,0,Bank Transfer,Successful
TRX0000502,ACC000025,C0025,2024-07-03,Transfer,Mobile Banking,81019,75542,Bank Transfer,Successful
TRX0005501,ACC000275,C0275,2024-07-03,Deposit,CDM,9956,85935,Cash Deposit,Failed
TRX0008382,ACC000417,C0417,2024-07-03,Transfer,ATM,133095,37054,Fund Transfer,Successful
TRX0006442,ACC000321,C0321,2024-07-04,Bill Payment,ATM,31560,417347,Dialog Bill,Successful
TRX0004317,ACC000214,C0214,2024-07-04,Bill Payment,Branch,45363,0,Water Bill,Successful
TRX0003202,ACC000159,C0159,2024-07-04,Deposit,Internet Banking,50700,3457426,Cash Deposit,Successful
TRX0006590,ACC000328,C0328,2024-07-04,Withdrawal,Internet Banking,25142,2779815,Cash Withdrawal,Successful
TRX0005257,ACC000262,C0262,2024-07-05,Transfer,Branch,107423,425243,Bank Transfer,Successful
TRX0010066,ACC000499,C0499,2024-07-05,Bill Payment,Internet Banking,46179,259514,Mobitel Bill,Successful
TRX0009364,ACC000466,C0466,2024-07-05,Transfer,Mobile Banking,5137,165260,Bank Transfer,Successful
TRX0002680,ACC000133,C0133,2024-07-06,Online Purchase,CDM,62612,103108,Daraz Purchase,Successful
TRX0001398,ACC000070,C0070,2024-07-07,Withdrawal,Mobile Banking,7491,0,ATM Withdrawal,Successful
TRX0006937,ACC000345,C0345,2024-07-07,Withdrawal,Branch,10543,571947,Branch Withdrawal,Successful
TRX0000158,ACC000009,C0009,2024-07-07,Withdrawal,ATM,28620,373231,Branch Withdrawal,Successful
TRX0008066,ACC000402,C0402,2024-07-07,Deposit,Mobile Banking,43649,524518,CDM Deposit,Successful
TRX0009100,ACC000454,C0454,2024-07-07,Withdrawal,Mobile Banking,45972,103565,ATM Withdrawal,Successful
TRX0006686,ACC000333,C0333,2024-07-07,Withdrawal,ATM,23655,0,Cash Withdrawal,Failed
TRX0005923,ACC000296,C0296,2024-07-07,Transfer,Branch,144908,0,Online Transfer,Successful
TRX0008307,ACC000414,C0414,2024-07-08,Withdrawal,ATM,33973,73474,Cash Withdrawal,Successful
TRX0005051,ACC000252,C0252,2024-07-08,Bill Payment,Internet Banking,32613,14011,Mobitel Bill,Successful
TRX0001462,ACC000073,C0073,2024-07-08,Online Purchase,Mobile Banking,72634,2127,Uber Payment,Successful
TRX0002973,ACC000148,C0148,2024-07-08,Withdrawal,Internet Banking,2321,145658,ATM Withdrawal,Successful
TRX0003138,ACC000156,C0156,2024-07-08,Deposit,Mobile Banking,49109,628800,CDM Deposit,Successful
TRX0002051,ACC000102,C0102,2024-07-08,Deposit,Branch,40559,226032,CDM Deposit,Successful
TRX0006021,ACC000300,C0300,2024-07-08,Deposit,ATM,84785,3741585,CDM Deposit,Successful
TRX0005713,ACC000286,C0286,2024-07-09,Deposit,POS,38586,351489,Cash Deposit,Successful
TRX0002759,ACC000137,C0137,2024-07-09,Salary Credit,Branch,472929,5495056,Monthly Salary,Successful
TRX0005996,ACC000299,C0299,2024-07-09,Bill Payment,CDM,41765,930412,Mobitel Bill,Successful
TRX0004673,ACC000233,C0233,2024-07-10,Transfer,Branch,165895,1302940,Bank Transfer,Successful
TRX0004298,ACC000214,C0214,2024-07-10,Deposit,Mobile Banking,44281,44281,Cheque Deposit,Successful
TRX0002848,ACC000142,C0142,2024-07-10,Bill Payment,ATM,48684,299904,Mobitel Bill,Successful
TRX0002192,ACC000109,C0109,2024-07-12,Withdrawal,Internet Banking,41223,449895,Cash Withdrawal,Successful
TRX0000108,ACC000006,C0006,2024-07-12,Deposit,Branch,3269,546359,Cash Deposit,Successful
TRX0005928,ACC000296,C0296,2024-07-12,Deposit,CDM,60945,60945,Cash Deposit,Successful
TRX0009258,ACC000461,C0461,2024-07-12,Deposit,Mobile Banking,87130,657389,Cash Deposit,Successful
TRX0003890,ACC000194,C0194,2024-07-12,Salary Credit,CDM,72403,640193,Monthly Salary,Successful
TRX0002189,ACC000109,C0109,2024-07-12,Deposit,Branch,50630,474923,Cheque Deposit,Successful
TRX0007228,ACC000359,C0359,2024-07-12,Online Purchase,ATM,46130,167138,Keells Online,Successful
TRX0005965,ACC000298,C0298,2024-07-13,Transfer,POS,52367,158511,Bank Transfer,Successful
TRX0002849,ACC000142,C0142,2024-07-13,Bill Payment,Internet Banking,22093,277811,Water Bill,Successful
TRX0004406,ACC000219,C0219,2024-07-13,Online Purchase,Mobile Banking,29798,32335,Keells Online,Successful
TRX0003122,ACC000155,C0155,2024-07-14,Transfer,Branch,5711,114208,Bank Transfer,Successful
TRX0003102,ACC000155,C0155,2024-07-14,Deposit,Internet Banking,25924,897145,Cheque Deposit,Successful
TRX0009107,ACC000454,C0454,2024-07-14,Deposit,POS,50518,50518,Cash Deposit,Successful
TRX0005558,ACC000277,C0277,2024-07-14,Transfer,Mobile Banking,138065,3384823,Bank Transfer,Successful
TRX0008486,ACC000422,C0422,2024-07-14,Withdrawal,ATM,47640,250295,Branch Withdrawal,Successful
TRX0005991,ACC000299,C0299,2024-07-14,Transfer,CDM,140977,713836,Online Transfer,Successful
TRX0006273,ACC000312,C0312,2024-07-14,Withdrawal,ATM,20840,698476,Branch Withdrawal,Successful
TRX0003825,ACC000191,C0191,2024-07-14,Withdrawal,Branch,9276,81449,Branch Withdrawal,Successful
TRX0008329,ACC000415,C0415,2024-07-14,Withdrawal,CDM,27237,289345,Cash Withdrawal,Successful
TRX0006313,ACC000314,C0314,2024-07-15,Withdrawal,Mobile Banking,10339,189358,Branch Withdrawal,Successful
TRX0008594,ACC000428,C0428,2024-07-15,Withdrawal,ATM,26921,33428,ATM Withdrawal,Successful
TRX0008419,ACC000419,C0419,2024-07-15,Withdrawal,Branch,8377,393468,ATM Withdrawal,Successful
TRX0005550,ACC000277,C0277,2024-07-15,Transfer,Mobile Banking,75464,3691914,Fund Transfer,Successful
TRX0000711,ACC000035,C0035,2024-07-15,Deposit,Mobile Banking,77741,260434,Cheque Deposit,Successful
TRX0007403,ACC000368,C0368,2024-07-15,Transfer,POS,157706,415853,Bank Transfer,Successful
TRX0003728,ACC000186,C0186,2024-07-16,Deposit,CDM,99881,394481,Cash Deposit,Successful
TRX0008869,ACC000442,C0442,2024-07-16,Deposit,CDM,83882,4036192,CDM Deposit,Successful
TRX0006815,ACC000339,C0339,2024-07-16,Withdrawal,Mobile Banking,44692,398096,Branch Withdrawal,Successful
TRX0006801,ACC000339,C0339,2024-07-16,Withdrawal,Internet Banking,30047,0,ATM Withdrawal,Successful
TRX0003775,ACC000189,C0189,2024-07-16,Bill Payment,Mobile Banking,21150,31666,Water Bill,Successful
TRX0006949,ACC000346,C0346,2024-07-16,Salary Credit,CDM,122175,1035325,Monthly Salary,Successful
TRX0009658,ACC000480,C0480,2024-07-17,Deposit,Mobile Banking,6295,556123,CDM Deposit,Successful
TRX0006032,ACC000301,C0301,2024-07-17,Withdrawal,CDM,2642,380142,Branch Withdrawal,Successful
TRX0005931,ACC000296,C0296,2024-07-17,Salary Credit,Internet Banking,220386,404847,Monthly Salary,Successful
TRX0006742,ACC000336,C0336,2024-07-17,Deposit,Internet Banking,81561,613356,Cash Deposit,Successful
TRX0000105,ACC000006,C0006,2024-07-18,Salary Credit,POS,215446,469714,Monthly Salary,Successful
TRX0007125,ACC000354,C0354,2024-07-18,Deposit,Mobile Banking,17054,334684,Cheque Deposit,Successful
TRX0004307,ACC000214,C0214,2024-07-19,Online Purchase,Mobile Banking,45713,0,Uber Payment,Successful
TRX0009700,ACC000482,C0482,2024-07-19,Salary Credit,POS,233126,598097,Monthly Salary,Successful
TRX0006030,ACC000301,C0301,2024-07-20,Online Purchase,CDM,35502,294209,Amazon Purchase,Successful
TRX0001872,ACC000093,C0093,2024-07-20,Transfer,Internet Banking,179067,484354,Online Transfer,Successful
TRX0002221,ACC000111,C0111,2024-07-20,Deposit,ATM,90019,426873,Cash Deposit,Successful
TRX0000004,ACC000001,C0001,2024-07-21,Online Purchase,Mobile Banking,74527,0,Uber Payment,Successful
TRX0004229,ACC000210,C0210,2024-07-21,Deposit,Internet Banking,24881,539597,CDM Deposit,Successful
TRX0003771,ACC000189,C0189,2024-07-21,Transfer,ATM,5730,13041,Fund Transfer,Successful
TRX0008710,ACC000433,C0433,2024-07-21,Deposit,POS,56845,1072423,CDM Deposit,Successful
TRX0001905,ACC000095,C0095,2024-07-22,Deposit,ATM,20712,1659037,Cheque Deposit,Successful
TRX0000204,ACC000011,C0011,2024-07-22,Transfer,ATM,91241,231582,Bank Transfer,Successful
TRX0007227,ACC000359,C0359,2024-07-22,Deposit,Mobile Banking,16974,213268,Cheque Deposit,Successful
TRX0008332,ACC000415,C0415,2024-07-22,Online Purchase,POS,24190,303246,Keells Online,Successful
TRX0008729,ACC000434,C0434,2024-07-22,Withdrawal,Branch,34686,734971,Cash Withdrawal,Successful
TRX0008498,ACC000423,C0423,2024-07-23,Deposit,CDM,23479,143193,Cash Deposit,Successful
TRX0001746,ACC000087,C0087,2024-07-23,Deposit,ATM,72460,1049916,CDM Deposit,Successful
TRX0008780,ACC000437,C0437,2024-07-24,Transfer,Mobile Banking,95322,3754254,Online Transfer,Successful
TRX0004779,ACC000239,C0239,2024-07-24,Deposit,ATM,40641,336852,CDM Deposit,Successful
TRX0009701,ACC000482,C0482,2024-07-24,Deposit,Mobile Banking,91379,689476,Cash Deposit,Successful
TRX0005189,ACC000259,C0259,2024-07-24,Withdrawal,Internet Banking,27359,869906,Branch Withdrawal,Successful
TRX0004189,ACC000208,C0208,2024-07-25,Deposit,Branch,33313,346477,Cheque Deposit,Successful
TRX0001924,ACC000095,C0095,2024-07-25,Online Purchase,Internet Banking,62948,1707933,Uber Payment,Successful
TRX0005969,ACC000298,C0298,2024-07-25,Transfer,Internet Banking,132789,16690,Bank Transfer,Successful
TRX0002013,ACC000100,C0100,2024-07-25,Transfer,Branch,100795,263695,Bank Transfer,Successful
TRX0002871,ACC000143,C0143,2024-07-26,Online Purchase,Mobile Banking,51748,316561,Amazon Purchase,Successful
TRX0005967,ACC000298,C0298,2024-07-26,Online Purchase,Mobile Banking,29064,156053,Amazon Purchase,Successful
TRX0007337,ACC000365,C0365,2024-07-26,Bill Payment,Internet Banking,42464,207319,Dialog Bill,Successful
TRX0000850,ACC000042,C0042,2024-07-26,Withdrawal,Mobile Banking,11594,789421,ATM Withdrawal,Successful
TRX0005590,ACC000279,C0279,2024-07-26,Withdrawal,CDM,1423,0,Branch Withdrawal,Successful
TRX0008839,ACC000440,C0440,2024-07-27,Withdrawal,CDM,20568,1217085,Branch Withdrawal,Pending
TRX0007978,ACC000398,C0398,2024-07-27,Bill Payment,Internet Banking,21103,58728,Dialog Bill,Successful
TRX0003297,ACC000165,C0165,2024-07-27,Deposit,ATM,33606,279302,Cash Deposit,Successful
TRX0007273,ACC000362,C0362,2024-07-27,Deposit,Mobile Banking,72597,470703,Cash Deposit,Successful
TRX0002681,ACC000133,C0133,2024-07-27,Transfer,POS,188992,0,Bank Transfer,Successful
TRX0000856,ACC000042,C0042,2024-07-27,Transfer,ATM,71303,701378,Fund Transfer,Successful
TRX0002011,ACC000100,C0100,2024-07-28,Deposit,POS,62061,403073,Cheque Deposit,Successful
TRX0000313,ACC000016,C0016,2024-07-28,Deposit,Branch,86164,4216072,CDM Deposit,Successful
TRX0006314,ACC000314,C0314,2024-07-29,Deposit,ATM,53727,243085,CDM Deposit,Successful
TRX0001839,ACC000091,C0091,2024-07-29,Deposit,Mobile Banking,31729,216104,Cheque Deposit,Successful
TRX0008942,ACC000445,C0445,2024-07-29,Deposit,Internet Banking,29805,34208,Cash Deposit,Successful
TRX0003862,ACC000193,C0193,2024-07-29,Deposit,Mobile Banking,22215,249213,Cash Deposit,Successful
TRX0005881,ACC000294,C0294,2024-07-29,Transfer,Internet Banking,71487,143347,Bank Transfer,Successful
TRX0002383,ACC000119,C0119,2024-07-29,Deposit,Mobile Banking,13505,359470,CDM Deposit,Successful
TRX0000152,ACC000009,C0009,2024-07-30,Bill Payment,ATM,4711,66512,CEB Bill,Successful
TRX0003223,ACC000161,C0161,2024-07-30,Deposit,ATM,52081,335901,Cash Deposit,Successful
TRX0002716,ACC000135,C0135,2024-07-30,Bill Payment,Mobile Banking,36021,4703051,Mobitel Bill,Successful
TRX0002592,ACC000129,C0129,2024-07-30,Deposit,Mobile Banking,83683,1047328,Cash Deposit,Successful
TRX0002597,ACC000129,C0129,2024-07-30,Transfer,ATM,81789,1257435,Online Transfer,Successful
TRX0002773,ACC000137,C0137,2024-07-30,Withdrawal,Internet Banking,14019,5251602,Branch Withdrawal,Successful
TRX0003342,ACC000167,C0167,2024-07-31,Withdrawal,ATM,23286,438808,Cash Withdrawal,Successful
TRX0006288,ACC000313,C0313,2024-07-31,Transfer,Branch,28122,1074717,Online Transfer,Pending
TRX0008853,ACC000441,C0441,2024-07-31,Transfer,ATM,115516,189015,Bank Transfer,Successful
TRX0003241,ACC000162,C0162,2024-07-31,Bill Payment,Branch,21225,767017,Water Bill,Successful
TRX0001602,ACC000081,C0081,2024-08-01,Deposit,Internet Banking,66895,272726,CDM Deposit,Successful
